restaurant_id,date,amount_eur,direction,category,description
R0014,2025-08-19,738.34,credit,Walk-in Revenue,Daily revenue
R0014,2025-08-19,240.51,debit,Loan Repayment,Operating expense
R0014,2025-08-20,853.38,credit,Card Terminal Revenue,Daily revenue
R0014,2025-08-20,287.73,debit,Utilities,Operating expense
R0014,2025-08-21,842.42,credit,Walk-in Revenue,Daily revenue
R0014,2025-08-21,248.04,debit,Staff Costs,Operating expense
R0014,2025-08-22,844.49,credit,Online Order Revenue,Daily revenue
R0014,2025-08-22,201.7,debit,Tax,Operating expense
R0014,2025-08-23,820.79,credit,Online Order Revenue,Daily revenue
R0014,2025-08-23,240.73,debit,Rent,Operating expense
R0014,2025-08-24,898.36,credit,Walk-in Revenue,Daily revenue
R0014,2025-08-24,276.77,debit,Utilities,Operating expense
R0014,2025-08-25,865.4,credit,Card Terminal Revenue,Daily revenue
R0014,2025-08-25,245.7,debit,Maintenance,Operating expense
R0014,2025-08-26,706.59,credit,Card Terminal Revenue,Daily revenue
R0014,2025-08-26,276.04,debit,Miscellaneous,Operating expense
R0014,2025-08-27,816.11,credit,Card Terminal Revenue,Daily revenue
R0014,2025-08-27,283.98,debit,Marketing,Operating expense
R0014,2025-08-28,1031.14,credit,Online Order Revenue,Daily revenue
R0014,2025-08-28,248.17,debit,Miscellaneous,Operating expense
R0014,2025-08-29,781.12,credit,Online Order Revenue,Daily revenue
R0014,2025-08-29,254.72,debit,Utilities,Operating expense
R0014,2025-08-30,927.73,credit,Online Order Revenue,Daily revenue
R0014,2025-08-30,243.28,debit,Tax,Operating expense
R0014,2025-08-31,830.2,credit,Card Terminal Revenue,Daily revenue
R0014,2025-08-31,276.95,debit,Insurance,Operating expense
R0014,2025-09-01,943.64,credit,Online Order Revenue,Daily revenue
R0014,2025-09-01,242.1,debit,Maintenance,Operating expense
R0014,2025-09-02,713.72,credit,Card Terminal Revenue,Daily revenue
R0014,2025-09-02,272.85,debit,Tax,Operating expense
R0014,2025-09-03,808.48,credit,Online Order Revenue,Daily revenue
R0014,2025-09-03,263.57,debit,Maintenance,Operating expense
R0014,2025-09-04,906.62,credit,Walk-in Revenue,Daily revenue
R0014,2025-09-04,183.01,debit,Miscellaneous,Operating expense
R0014,2025-09-05,899.13,credit,Walk-in Revenue,Daily revenue
R0014,2025-09-05,275.07,debit,Maintenance,Operating expense
R0014,2025-09-06,958.55,credit,Card Terminal Revenue,Daily revenue
R0014,2025-09-06,259.86,debit,Tax,Operating expense
R0014,2025-09-07,679.2,credit,Card Terminal Revenue,Daily revenue
R0014,2025-09-07,304.28,debit,Maintenance,Operating expense
R0014,2025-09-08,934.39,credit,Online Order Revenue,Daily revenue
R0014,2025-09-08,209.27,debit,Staff Costs,Operating expense
R0014,2025-09-09,806.29,credit,Online Order Revenue,Daily revenue
R0014,2025-09-09,264.22,debit,Miscellaneous,Operating expense
R0014,2025-09-10,963.11,credit,Walk-in Revenue,Daily revenue
R0014,2025-09-10,236.67,debit,Rent,Operating expense
R0014,2025-09-11,978.68,credit,Walk-in Revenue,Daily revenue
R0014,2025-09-11,186.69,debit,Rent,Operating expense
R0014,2025-09-12,779.08,credit,Online Order Revenue,Daily revenue
R0014,2025-09-12,176.29,debit,Maintenance,Operating expense
R0014,2025-09-13,794.58,credit,Online Order Revenue,Daily revenue
R0014,2025-09-13,313.13,debit,Marketing,Operating expense
R0014,2025-09-14,1110.36,credit,Online Order Revenue,Daily revenue
R0014,2025-09-14,264.35,debit,Marketing,Operating expense
R0014,2025-09-15,822.25,credit,Online Order Revenue,Daily revenue
R0014,2025-09-15,246.87,debit,Loan Repayment,Operating expense
R0014,2025-09-16,941.05,credit,Walk-in Revenue,Daily revenue
R0014,2025-09-16,195.49,debit,Tax,Operating expense
R0014,2025-09-17,829.29,credit,Card Terminal Revenue,Daily revenue
R0014,2025-09-17,310.33,debit,Insurance,Operating expense
R0014,2025-09-18,778.73,credit,Card Terminal Revenue,Daily revenue
R0014,2025-09-18,226.67,debit,Tax,Operating expense
R0014,2025-09-19,891.88,credit,Card Terminal Revenue,Daily revenue
R0014,2025-09-19,266.21,debit,Rent,Operating expense
R0014,2025-09-20,823.68,credit,Card Terminal Revenue,Daily revenue
R0014,2025-09-20,258.31,debit,Food & Beverage Supply,Operating expense
R0014,2025-09-21,955.43,credit,Card Terminal Revenue,Daily revenue
R0014,2025-09-21,330.5,debit,Loan Repayment,Operating expense
R0014,2025-09-22,876.98,credit,Walk-in Revenue,Daily revenue
R0014,2025-09-22,253.78,debit,Insurance,Operating expense
R0014,2025-09-23,1053.69,credit,Online Order Revenue,Daily revenue
R0014,2025-09-23,234.33,debit,Maintenance,Operating expense
R0014,2025-09-24,748.95,credit,Online Order Revenue,Daily revenue
R0014,2025-09-24,264.95,debit,Maintenance,Operating expense
R0014,2025-09-25,1005.47,credit,Walk-in Revenue,Daily revenue
R0014,2025-09-25,269.19,debit,Insurance,Operating expense
R0014,2025-09-26,880.1,credit,Online Order Revenue,Daily revenue
R0014,2025-09-26,199.88,debit,Tax,Operating expense
R0014,2025-09-27,884.23,credit,Online Order Revenue,Daily revenue
R0014,2025-09-27,302.6,debit,Miscellaneous,Operating expense
R0014,2025-09-28,758.6,credit,Card Terminal Revenue,Daily revenue
R0014,2025-09-28,245.99,debit,Maintenance,Operating expense
R0014,2025-09-29,849.06,credit,Card Terminal Revenue,Daily revenue
R0014,2025-09-29,228.64,debit,Staff Costs,Operating expense
R0014,2025-09-30,916.96,credit,Online Order Revenue,Daily revenue
R0014,2025-09-30,272.34,debit,Miscellaneous,Operating expense
R0014,2025-10-01,936.72,credit,Card Terminal Revenue,Daily revenue
R0014,2025-10-01,217.95,debit,Utilities,Operating expense
R0014,2025-10-02,714.59,credit,Online Order Revenue,Daily revenue
R0014,2025-10-02,265.41,debit,Marketing,Operating expense
R0014,2025-10-03,836.41,credit,Walk-in Revenue,Daily revenue
R0014,2025-10-03,325.78,debit,Insurance,Operating expense
R0014,2025-10-04,1091.84,credit,Walk-in Revenue,Daily revenue
R0014,2025-10-04,331.62,debit,Tax,Operating expense
R0014,2025-10-05,790.01,credit,Walk-in Revenue,Daily revenue
R0014,2025-10-05,277.17,debit,Insurance,Operating expense
R0014,2025-10-06,983.54,credit,Walk-in Revenue,Daily revenue
R0014,2025-10-06,284.41,debit,Food & Beverage Supply,Operating expense
R0014,2025-10-07,852.6,credit,Walk-in Revenue,Daily revenue
R0014,2025-10-07,304.36,debit,Maintenance,Operating expense
R0014,2025-10-08,890.52,credit,Online Order Revenue,Daily revenue
R0014,2025-10-08,260.27,debit,Utilities,Operating expense
R0014,2025-10-09,726.14,credit,Card Terminal Revenue,Daily revenue
R0014,2025-10-09,280.06,debit,Tax,Operating expense
R0014,2025-10-10,862.64,credit,Card Terminal Revenue,Daily revenue
R0014,2025-10-10,273.17,debit,Insurance,Operating expense
R0014,2025-10-11,915.59,credit,Walk-in Revenue,Daily revenue
R0014,2025-10-11,262.29,debit,Food & Beverage Supply,Operating expense
R0014,2025-10-12,885.59,credit,Walk-in Revenue,Daily revenue
R0014,2025-10-12,285.49,debit,Rent,Operating expense
R0014,2025-10-13,869.22,credit,Online Order Revenue,Daily revenue
R0014,2025-10-13,199.62,debit,Miscellaneous,Operating expense
R0014,2025-10-14,951.27,credit,Online Order Revenue,Daily revenue
R0014,2025-10-14,224.38,debit,Rent,Operating expense
R0014,2025-10-15,748.96,credit,Online Order Revenue,Daily revenue
R0014,2025-10-15,216.21,debit,Utilities,Operating expense
R0014,2025-10-16,920.75,credit,Walk-in Revenue,Daily revenue
R0014,2025-10-16,251.67,debit,Miscellaneous,Operating expense
R0014,2025-10-17,662.58,credit,Walk-in Revenue,Daily revenue
R0014,2025-10-17,240.67,debit,Rent,Operating expense
R0014,2025-10-18,1015.41,credit,Card Terminal Revenue,Daily revenue
R0014,2025-10-18,238.08,debit,Staff Costs,Operating expense
R0014,2025-10-19,872.79,credit,Card Terminal Revenue,Daily revenue
R0014,2025-10-19,295.32,debit,Maintenance,Operating expense
R0014,2025-10-20,975.47,credit,Online Order Revenue,Daily revenue
R0014,2025-10-20,294.5,debit,Miscellaneous,Operating expense
R0014,2025-10-21,594.2,credit,Card Terminal Revenue,Daily revenue
R0014,2025-10-21,321.77,debit,Loan Repayment,Operating expense
R0014,2025-10-22,958.47,credit,Card Terminal Revenue,Daily revenue
R0014,2025-10-22,349.65,debit,Maintenance,Operating expense
R0014,2025-10-23,806.87,credit,Card Terminal Revenue,Daily revenue
R0014,2025-10-23,187.82,debit,Maintenance,Operating expense
R0014,2025-10-24,891.24,credit,Online Order Revenue,Daily revenue
R0014,2025-10-24,244.82,debit,Marketing,Operating expense
R0014,2025-10-25,960.32,credit,Walk-in Revenue,Daily revenue
R0014,2025-10-25,296.54,debit,Loan Repayment,Operating expense
R0014,2025-10-26,881.14,credit,Walk-in Revenue,Daily revenue
R0014,2025-10-26,246.14,debit,Maintenance,Operating expense
R0014,2025-10-27,946.33,credit,Walk-in Revenue,Daily revenue
R0014,2025-10-27,245.55,debit,Marketing,Operating expense
R0014,2025-10-28,854.14,credit,Walk-in Revenue,Daily revenue
R0014,2025-10-28,295.09,debit,Maintenance,Operating expense
R0014,2025-10-29,1025.09,credit,Walk-in Revenue,Daily revenue
R0014,2025-10-29,296.89,debit,Staff Costs,Operating expense
R0014,2025-10-30,872.49,credit,Card Terminal Revenue,Daily revenue
R0014,2025-10-30,173.4,debit,Miscellaneous,Operating expense
R0014,2025-10-31,874.63,credit,Online Order Revenue,Daily revenue
R0014,2025-10-31,226.33,debit,Rent,Operating expense
R0014,2025-11-01,876.61,credit,Online Order Revenue,Daily revenue
R0014,2025-11-01,229.66,debit,Utilities,Operating expense
R0014,2025-11-02,888.25,credit,Walk-in Revenue,Daily revenue
R0014,2025-11-02,215.56,debit,Maintenance,Operating expense
R0014,2025-11-03,753.62,credit,Walk-in Revenue,Daily revenue
R0014,2025-11-03,302.2,debit,Marketing,Operating expense
R0014,2025-11-04,786.86,credit,Card Terminal Revenue,Daily revenue
R0014,2025-11-04,255.38,debit,Rent,Operating expense
R0014,2025-11-05,992.47,credit,Online Order Revenue,Daily revenue
R0014,2025-11-05,290.39,debit,Food & Beverage Supply,Operating expense
R0014,2025-11-06,975.4,credit,Card Terminal Revenue,Daily revenue
R0014,2025-11-06,266.97,debit,Staff Costs,Operating expense
R0014,2025-11-07,967.83,credit,Walk-in Revenue,Daily revenue
R0014,2025-11-07,307.96,debit,Maintenance,Operating expense
R0014,2025-11-08,935.89,credit,Walk-in Revenue,Daily revenue
R0014,2025-11-08,184.99,debit,Maintenance,Operating expense
R0014,2025-11-09,833.99,credit,Walk-in Revenue,Daily revenue
R0014,2025-11-09,282.04,debit,Marketing,Operating expense
R0014,2025-11-10,823.46,credit,Walk-in Revenue,Daily revenue
R0014,2025-11-10,317.42,debit,Maintenance,Operating expense
R0014,2025-11-11,883.72,credit,Card Terminal Revenue,Daily revenue
R0014,2025-11-11,258.63,debit,Rent,Operating expense
R0014,2025-11-12,1010.66,credit,Online Order Revenue,Daily revenue
R0014,2025-11-12,248.36,debit,Rent,Operating expense
R0014,2025-11-13,909.31,credit,Walk-in Revenue,Daily revenue
R0014,2025-11-13,289.8,debit,Rent,Operating expense
R0014,2025-11-14,733.15,credit,Card Terminal Revenue,Daily revenue
R0014,2025-11-14,244.44,debit,Tax,Operating expense
R0014,2025-11-15,979.07,credit,Card Terminal Revenue,Daily revenue
R0014,2025-11-15,257.88,debit,Loan Repayment,Operating expense
R0014,2025-11-16,1047.26,credit,Card Terminal Revenue,Daily revenue
R0014,2025-11-16,195.0,debit,Tax,Operating expense
R0014,2025-11-17,709.88,credit,Walk-in Revenue,Daily revenue
R0014,2025-11-17,284.85,debit,Utilities,Operating expense
R0014,2025-11-18,982.99,credit,Card Terminal Revenue,Daily revenue
R0014,2025-11-18,247.96,debit,Utilities,Operating expense
R0014,2025-11-19,933.25,credit,Card Terminal Revenue,Daily revenue
R0014,2025-11-19,283.91,debit,Rent,Operating expense
R0014,2025-11-20,803.5,credit,Card Terminal Revenue,Daily revenue
R0014,2025-11-20,228.29,debit,Marketing,Operating expense
R0014,2025-11-21,910.74,credit,Online Order Revenue,Daily revenue
R0014,2025-11-21,289.99,debit,Tax,Operating expense
R0014,2025-11-22,765.88,credit,Walk-in Revenue,Daily revenue
R0014,2025-11-22,247.78,debit,Miscellaneous,Operating expense
R0014,2025-11-23,864.37,credit,Card Terminal Revenue,Daily revenue
R0014,2025-11-23,271.37,debit,Rent,Operating expense
R0014,2025-11-24,889.54,credit,Card Terminal Revenue,Daily revenue
R0014,2025-11-24,234.45,debit,Marketing,Operating expense
R0014,2025-11-25,1023.89,credit,Card Terminal Revenue,Daily revenue
R0014,2025-11-25,234.71,debit,Maintenance,Operating expense
R0014,2025-11-26,859.26,credit,Card Terminal Revenue,Daily revenue
R0014,2025-11-26,194.4,debit,Marketing,Operating expense
R0014,2025-11-27,814.21,credit,Card Terminal Revenue,Daily revenue
R0014,2025-11-27,275.13,debit,Insurance,Operating expense
R0014,2025-11-28,924.73,credit,Card Terminal Revenue,Daily revenue
R0014,2025-11-28,278.33,debit,Miscellaneous,Operating expense
R0014,2025-11-29,949.35,credit,Card Terminal Revenue,Daily revenue
R0014,2025-11-29,335.33,debit,Tax,Operating expense
R0014,2025-11-30,810.56,credit,Online Order Revenue,Daily revenue
R0014,2025-11-30,193.33,debit,Staff Costs,Operating expense
R0014,2025-12-01,778.21,credit,Card Terminal Revenue,Daily revenue
R0014,2025-12-01,228.41,debit,Food & Beverage Supply,Operating expense
R0014,2025-12-02,786.36,credit,Online Order Revenue,Daily revenue
R0014,2025-12-02,258.95,debit,Food & Beverage Supply,Operating expense
R0014,2025-12-03,1024.32,credit,Walk-in Revenue,Daily revenue
R0014,2025-12-03,314.34,debit,Miscellaneous,Operating expense
R0014,2025-12-04,944.36,credit,Card Terminal Revenue,Daily revenue
R0014,2025-12-04,337.38,debit,Staff Costs,Operating expense
R0014,2025-12-05,852.39,credit,Card Terminal Revenue,Daily revenue
R0014,2025-12-05,192.83,debit,Loan Repayment,Operating expense
R0014,2025-12-06,1003.01,credit,Card Terminal Revenue,Daily revenue
R0014,2025-12-06,184.94,debit,Maintenance,Operating expense
R0014,2025-12-07,809.79,credit,Walk-in Revenue,Daily revenue
R0014,2025-12-07,275.29,debit,Loan Repayment,Operating expense
R0014,2025-12-08,879.53,credit,Online Order Revenue,Daily revenue
R0014,2025-12-08,248.05,debit,Tax,Operating expense
R0014,2025-12-09,764.3,credit,Online Order Revenue,Daily revenue
R0014,2025-12-09,254.95,debit,Insurance,Operating expense
R0014,2025-12-10,997.72,credit,Walk-in Revenue,Daily revenue
R0014,2025-12-10,256.13,debit,Maintenance,Operating expense
R0014,2025-12-11,801.76,credit,Online Order Revenue,Daily revenue
R0014,2025-12-11,207.58,debit,Insurance,Operating expense
R0014,2025-12-12,803.96,credit,Walk-in Revenue,Daily revenue
R0014,2025-12-12,270.39,debit,Insurance,Operating expense
R0014,2025-12-13,927.19,credit,Online Order Revenue,Daily revenue
R0014,2025-12-13,224.7,debit,Utilities,Operating expense
R0014,2025-12-14,654.24,credit,Online Order Revenue,Daily revenue
R0014,2025-12-14,271.45,debit,Maintenance,Operating expense
R0014,2025-12-15,794.54,credit,Online Order Revenue,Daily revenue
R0014,2025-12-15,281.76,debit,Miscellaneous,Operating expense
R0014,2025-12-16,809.67,credit,Card Terminal Revenue,Daily revenue
R0014,2025-12-16,217.52,debit,Insurance,Operating expense
R0014,2025-12-17,906.84,credit,Online Order Revenue,Daily revenue
R0014,2025-12-17,345.67,debit,Staff Costs,Operating expense
R0014,2025-12-18,970.51,credit,Card Terminal Revenue,Daily revenue
R0014,2025-12-18,260.58,debit,Tax,Operating expense
R0014,2025-12-19,928.82,credit,Walk-in Revenue,Daily revenue
R0014,2025-12-19,188.29,debit,Maintenance,Operating expense
R0014,2025-12-20,770.54,credit,Walk-in Revenue,Daily revenue
R0014,2025-12-20,159.18,debit,Rent,Operating expense
R0014,2025-12-21,1075.32,credit,Card Terminal Revenue,Daily revenue
R0014,2025-12-21,313.87,debit,Miscellaneous,Operating expense
R0014,2025-12-22,932.45,credit,Card Terminal Revenue,Daily revenue
R0014,2025-12-22,260.54,debit,Loan Repayment,Operating expense
R0014,2025-12-23,724.67,credit,Online Order Revenue,Daily revenue
R0014,2025-12-23,246.96,debit,Utilities,Operating expense
R0014,2025-12-24,1082.0,credit,Online Order Revenue,Daily revenue
R0014,2025-12-24,260.4,debit,Tax,Operating expense
R0014,2025-12-25,830.13,credit,Walk-in Revenue,Daily revenue
R0014,2025-12-25,188.02,debit,Tax,Operating expense
R0014,2025-12-26,1037.96,credit,Walk-in Revenue,Daily revenue
R0014,2025-12-26,252.68,debit,Maintenance,Operating expense
R0014,2025-12-27,702.75,credit,Walk-in Revenue,Daily revenue
R0014,2025-12-27,219.96,debit,Utilities,Operating expense
R0014,2025-12-28,753.96,credit,Card Terminal Revenue,Daily revenue
R0014,2025-12-28,250.32,debit,Insurance,Operating expense
R0014,2025-12-29,912.63,credit,Card Terminal Revenue,Daily revenue
R0014,2025-12-29,236.09,debit,Insurance,Operating expense
R0014,2025-12-30,973.5,credit,Card Terminal Revenue,Daily revenue
R0014,2025-12-30,258.38,debit,Insurance,Operating expense
R0014,2025-12-31,1003.98,credit,Walk-in Revenue,Daily revenue
R0014,2025-12-31,241.68,debit,Tax,Operating expense
R0014,2026-01-01,1215.88,credit,Card Terminal Revenue,Daily revenue
R0014,2026-01-01,233.74,debit,Miscellaneous,Operating expense
R0014,2026-01-02,793.94,credit,Online Order Revenue,Daily revenue
R0014,2026-01-02,216.05,debit,Maintenance,Operating expense
R0014,2026-01-03,867.93,credit,Walk-in Revenue,Daily revenue
R0014,2026-01-03,189.5,debit,Miscellaneous,Operating expense
R0014,2026-01-04,921.95,credit,Card Terminal Revenue,Daily revenue
R0014,2026-01-04,182.38,debit,Insurance,Operating expense
R0014,2026-01-05,907.75,credit,Online Order Revenue,Daily revenue
R0014,2026-01-05,203.6,debit,Tax,Operating expense
R0014,2026-01-06,849.73,credit,Walk-in Revenue,Daily revenue
R0014,2026-01-06,278.52,debit,Staff Costs,Operating expense
R0014,2026-01-07,1136.67,credit,Walk-in Revenue,Daily revenue
R0014,2026-01-07,214.07,debit,Maintenance,Operating expense
R0014,2026-01-08,874.41,credit,Online Order Revenue,Daily revenue
R0014,2026-01-08,227.64,debit,Miscellaneous,Operating expense
R0014,2026-01-09,797.52,credit,Card Terminal Revenue,Daily revenue
R0014,2026-01-09,227.98,debit,Rent,Operating expense
R0014,2026-01-10,978.53,credit,Walk-in Revenue,Daily revenue
R0014,2026-01-10,236.67,debit,Miscellaneous,Operating expense
R0014,2026-01-11,1130.82,credit,Walk-in Revenue,Daily revenue
R0014,2026-01-11,271.3,debit,Loan Repayment,Operating expense
R0014,2026-01-12,782.54,credit,Card Terminal Revenue,Daily revenue
R0014,2026-01-12,241.32,debit,Rent,Operating expense
R0014,2026-01-13,804.79,credit,Online Order Revenue,Daily revenue
R0014,2026-01-13,286.01,debit,Staff Costs,Operating expense
R0014,2026-01-14,715.36,credit,Online Order Revenue,Daily revenue
R0014,2026-01-14,204.0,debit,Loan Repayment,Operating expense
R0014,2026-01-15,827.26,credit,Online Order Revenue,Daily revenue
R0014,2026-01-15,281.52,debit,Rent,Operating expense
R0014,2026-01-16,1022.23,credit,Online Order Revenue,Daily revenue
R0014,2026-01-16,308.25,debit,Staff Costs,Operating expense
R0014,2026-01-17,947.08,credit,Online Order Revenue,Daily revenue
